zip_code,cbsa_sub,area_name,sdda_2023
77450,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1
77584,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1
87540,METRO42140M42140,"Santa Fe, NM MSA",1
32812,METRO36740M36740,"Orlando-Kissimmee-Sanford, FL MSA",1
78070,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",1
94115,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",1
32955,METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",1
7421,METRO35620MM0875,"Bergen-Passaic, NJ HUD Metro FMR Area",1
85364,METRO49740M49740,"Yuma, AZ MSA",1
89183,METRO29820M29820,"Las Vegas-Henderson-Paradise, NV MSA",1
89130,METRO29820M29820,"Las Vegas-Henderson-Paradise, NV MSA",1
11042,METRO35620MM5380,"Nassau-Suffolk, NY HUD Metro FMR Area",1
7042,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",1
7940,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",1
55017,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",1
2359,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
70447,METRO35380M35380,"New Orleans-Metairie, LA HUD Metro FMR Area",1
95816,METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",1
678,METRO10380M10380,"Aguadilla-Isabela, PR MSA",1
13685,METRO48060M48060,"Watertown-Fort Drum, NY MSA",1
30145,METRO40660M40660,"Rome, GA MSA",1
10303,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
93460,METRO42200M42200,"Santa Maria-Santa Barbara, CA MSA",1
90004,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
98042,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",1
90501,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
90605,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
32266,METRO27260M27260,"Jacksonville, FL HUD Metro FMR Area",1
97231,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",1
97461,METRO21660M21660,"Eugene-Springfield, OR MSA",1
97430,METRO21660M21660,"Eugene-Springfield, OR MSA",1
18324,METRO35620MM5660,"Pike County, PA HUD Metro FMR Area",1
18371,METRO35620MM5660,"Pike County, PA HUD Metro FMR Area",1
28117,METRO16740N37097,"Iredell County, NC HUD Metro FMR Area",1
93420,METRO42020M42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA MSA",1
8205,METRO12100M12100,"Atlantic City-Hammonton, NJ MSA",1
8340,METRO12100M12100,"Atlantic City-Hammonton, NJ MSA",1
8046,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1
75189,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",1
75244,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",1
95355,METRO33700M33700,"Modesto, CA MSA",1
94131,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",1
33144,METRO33100MM5000,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",1
8360,METRO47220M47220,"Vineland-Bridgeton, NJ MSA",1
8332,METRO47220M47220,"Vineland-Bridgeton, NJ MSA",1
8348,METRO47220M47220,"Vineland-Bridgeton, NJ MSA",1
20105,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",1
1367,METRO44140M25011,"Franklin County, MA HUD Metro FMR Area",1
34655,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",1
34698,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",1
33559,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",1
33706,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",1
92649,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
28202,METRO16740M16740,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",1
97520,METRO32780M32780,"Medford, OR MSA",1
612,METRO11640M11640,"Arecibo, PR MSA",1
627,METRO11640M11640,"Arecibo, PR MSA",1
678,METRO11640M11640,"Arecibo, PR MSA",1
18210,METRO20700M20700,"East Stroudsburg, PA MSA",1
37922,METRO28940M28940,"Knoxville, TN HUD Metro FMR Area",1
21114,METRO12580M12580,"Baltimore-Columbia-Towson, MD MSA",1
11694,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
714,METRO25020M25020,"Guayama, PR MSA",1
33478,METRO33100MM8960,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",1
33469,METRO33100MM8960,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",1
11697,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
7946,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",1
98105,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",1
95124,METRO41940M41940,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",1
95136,METRO41940M41940,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",1
2664,METRO12700M12700,"Barnstable Town, MA MSA",1
92282,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",1
22840,METRO25500M25500,"Harrisonburg, VA MSA",1
77573,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1
94117,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",1
96813,METRO46520M46520,"Urban Honolulu, HI MSA",1
90019,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
34293,METRO35840M35840,"North Port-Sarasota-Bradenton, FL MSA",1
90017,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
34251,METRO35840M35840,"North Port-Sarasota-Bradenton, FL MSA",1
34217,METRO35840M35840,"North Port-Sarasota-Bradenton, FL MSA",1
34216,METRO35840M35840,"North Port-Sarasota-Bradenton, FL MSA",1
1845,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",1
34952,METRO38940M38940,"Port St. Lucie, FL MSA",1
53045,METRO33340M33340,"Milwaukee-Waukesha-West Allis, WI MSA",1
2806,METRO39300M39300,"Providence-Fall River, RI-MA HUD Metro FMR Area",1
2837,METRO39300M39300,"Providence-Fall River, RI-MA HUD Metro FMR Area",1
2875,METRO39300M39300,"Providence-Fall River, RI-MA HUD Metro FMR Area",1
78249,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",1
60504,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
32707,METRO36740M36740,"Orlando-Kissimmee-Sanford, FL MSA",1
34714,METRO36740M36740,"Orlando-Kissimmee-Sanford, FL MSA",1
60203,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
78235,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",1
4097,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",1
98936,METRO49420M49420,"Yakima, WA MSA",1
19355,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1
19345,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1
89141,METRO29820M29820,"Las Vegas-Henderson-Paradise, NV MSA",1
20720,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",1
66227,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",1
60503,METRO16980MM3780,"Kendall County, IL HUD Metro FMR Area",1
75206,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",1
75132,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",1
70123,METRO35380M35380,"New Orleans-Metairie, LA HUD Metro FMR Area",1
8350,METRO12100M12100,"Atlantic City-Hammonton, NJ MSA",1
97401,METRO21660M21660,"Eugene-Springfield, OR MSA",1
98850,METRO48300M48300,"Wenatchee, WA MSA",1
86404,METRO29420M29420,"Lake Havasu City-Kingman, AZ MSA",1
33016,METRO33100MM5000,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",1
2476,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
85382,METRO38060M38060,"Phoenix-Mesa-Scottsdale, AZ MSA",1
23651,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",1
93928,METRO41500M41500,"Salinas, CA MSA",1
30519,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",1
1375,METRO44140M25011,"Franklin County, MA HUD Metro FMR Area",1
80203,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",1
7075,METRO35620MM0875,"Bergen-Passaic, NJ HUD Metro FMR Area",1
4419,METRO12620N23019,"Penobscot County, ME (part) HUD Metro FMR Area",1
6518,METRO35300MM5480,"New Haven-Meriden, CT HUD Metro FMR Area",1
10305,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
10594,METRO48325M48325,"Westchester County, NY Statutory Exception Area",1
11040,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
94585,METRO46700M46700,"Vallejo-Fairfield, CA MSA",1
28806,METRO11700M11700,"Asheville, NC HUD Metro FMR Area",1
98258,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",1
98275,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",1
28731,METRO11700M11700,"Asheville, NC HUD Metro FMR Area",1
28790,METRO11700M11700,"Asheville, NC HUD Metro FMR Area",1
29125,METRO44940M44940,"Sumter, SC HUD Metro FMR Area",1
94587,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",1
91406,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
90242,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
94545,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",1
33711,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",1
94709,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",1
93510,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
94548,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",1
949,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",1
976,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",1
725,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",1
2672,METRO12700M12700,"Barnstable Town, MA MSA",1
78374,METRO18580M18580,"Corpus Christi, TX MSA",1
70030,METRO26380M26380,"Houma-Thibodaux, LA MSA",1
3873,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",1
84128,METRO41620M41620,"Salt Lake City, UT HUD Metro FMR Area",1
33444,METRO33100MM8960,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",1
97055,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",1
29582,METRO34820M34820,"Myrtle Beach-North Myrtle Beach-Conway, SC HUD Metro FMR Area",1
97215,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",1
60446,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
92530,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",1
92339,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",1
95126,METRO41940M41940,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",1
92835,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
92865,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
77077,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1
77489,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1
77054,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1
28308,METRO22180M22180,"Fayetteville, NC HUD Metro FMR Area",1
8042,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1
31324,METRO42340M42340,"Savannah, GA MSA",1
60544,METRO16980MM3780,"Kendall County, IL HUD Metro FMR Area",1
77713,METRO13140M13140,"Beaumont-Port Arthur, TX MSA",1
95442,METRO42220M42220,"Santa Rosa, CA MSA",1
7934,METRO35620MM5015,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",1
95431,METRO42220M42220,"Santa Rosa, CA MSA",1
85332,METRO39140M39140,"Prescott, AZ MSA",1
78244,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",1
34737,METRO36740M36740,"Orlando-Kissimmee-Sanford, FL MSA",1
75048,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",1
10519,METRO48325M48325,"Westchester County, NY Statutory Exception Area",1
10455,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
11423,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
33953,METRO39460M39460,"Punta Gorda, FL MSA",1
10913,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
99011,METRO44060M44060,"Spokane, WA HUD Metro FMR Area",1
89117,METRO29820M29820,"Las Vegas-Henderson-Paradise, NV MSA",1
89123,METRO29820M29820,"Las Vegas-Henderson-Paradise, NV MSA",1
32725,METRO19660M19660,"Deltona-Daytona Beach-Ormond Beach, FL HUD Metro FMR Area",1
89113,METRO29820M29820,"Las Vegas-Henderson-Paradise, NV MSA",1
80021,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",1
33168,METRO33100MM5000,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",1
33190,METRO33100MM5000,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",1
773,METRO41980M21940,"Fajardo, PR HUD Metro FMR Area",1
94703,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",1
94706,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",1
8037,METRO12100M12100,"Atlantic City-Hammonton, NJ MSA",1
8406,METRO12100M12100,"Atlantic City-Hammonton, NJ MSA",1
30005,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",1
18011,METRO10900M10900,"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",1
22182,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",1
7058,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",1
85251,METRO38060M38060,"Phoenix-Mesa-Scottsdale, AZ MSA",1
90670,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
32566,METRO37860M37860,"Pensacola-Ferry Pass-Brent, FL MSA",1
93635,METRO32900M32900,"Merced, CA MSA",1
95918,METRO49700M49700,"Yuba City, CA MSA",1
18011,METRO39740M39740,"Reading, PA MSA",1
28277,METRO16740M16740,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",1
92627,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
29370,METRO24860N45059,"Laurens County, SC HUD Metro FMR Area",1
2171,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
95385,METRO33700M33700,"Modesto, CA MSA",1
2576,METRO14460MM1200,"Brockton, MA HUD Metro FMR Area",1
8361,METRO47220M47220,"Vineland-Bridgeton, NJ MSA",1
28759,METRO11700M11700,"Asheville, NC HUD Metro FMR Area",1
8327,METRO47220M47220,"Vineland-Bridgeton, NJ MSA",1
8314,METRO47220M47220,"Vineland-Bridgeton, NJ MSA",1
8324,METRO47220M47220,"Vineland-Bridgeton, NJ MSA",1
8316,METRO47220M47220,"Vineland-Bridgeton, NJ MSA",1
97007,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",1
60103,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
32542,METRO18880M18880,"Crestview-Fort Walton Beach-Destin, FL HUD Metro FMR Area",1
32544,METRO18880M18880,"Crestview-Fort Walton Beach-Destin, FL HUD Metro FMR Area",1
95758,METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",1
97446,METRO10540M10540,"Albany, OR MSA",1
8247,METRO36140M36140,"Ocean City, NJ MSA",1
33584,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",1
19444,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1
76643,METRO47380M47380,"Waco, TX HUD Metro FMR Area",1
11208,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
11206,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
10453,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
10306,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
10451,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
11692,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
33967,METRO15980M15980,"Cape Coral-Fort Myers, FL MSA",1
78414,METRO18580M18580,"Corpus Christi, TX MSA",1
78406,METRO18580M18580,"Corpus Christi, TX MSA",1
3049,METRO31700MM5350,"Nashua, NH HUD Metro FMR Area",1
7432,METRO35620MM0875,"Bergen-Passaic, NJ HUD Metro FMR Area",1
98012,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",1
77079,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1
94303,METRO41940M41940,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",1
36505,METRO33660M33660,"Mobile, AL HUD Metro FMR Area",1
95336,METRO44700M44700,"Stockton-Lodi, CA MSA",1
75056,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",1
75019,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",1
97530,METRO32780M32780,"Medford, OR MSA",1
91304,METRO37100M37100,"Oxnard-Thousand Oaks-Ventura, CA MSA",1
92071,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
92064,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
91942,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
91917,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
91963,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
91934,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
91980,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
78705,METRO12420M12420,"Austin-Round Rock, TX MSA",1
78746,METRO12420M12420,"Austin-Round Rock, TX MSA",1
78732,METRO12420M12420,"Austin-Round Rock, TX MSA",1
97527,METRO24420M24420,"Grants Pass, OR MSA",1
91342,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
90745,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
33179,METRO33100MM5000,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",1
78109,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",1
32811,METRO36740M36740,"Orlando-Kissimmee-Sanford, FL MSA",1
90260,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
32806,METRO36740M36740,"Orlando-Kissimmee-Sanford, FL MSA",1
32833,METRO36740M36740,"Orlando-Kissimmee-Sanford, FL MSA",1
92647,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
92869,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
29016,METRO17900M17900,"Columbia, SC HUD Metro FMR Area",1
2062,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
2032,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
30009,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",1
94401,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",1
94019,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",1
86336,METRO22380M22380,"Flagstaff, AZ MSA",1
86023,METRO22380M22380,"Flagstaff, AZ MSA",1
86036,METRO22380M22380,"Flagstaff, AZ MSA",1
85931,METRO22380M22380,"Flagstaff, AZ MSA",1
1054,METRO44140M25011,"Franklin County, MA HUD Metro FMR Area",1
8553,METRO35620MM5015,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",1
1237,METRO38340N25003,"Berkshire County, MA (part) HUD Metro FMR Area",1
32256,METRO27260M27260,"Jacksonville, FL HUD Metro FMR Area",1
14032,METRO15380M15380,"Buffalo-Cheektowaga-Niagara Falls, NY MSA",1
85140,METRO38060M38060,"Phoenix-Mesa-Scottsdale, AZ MSA",1
83634,METRO14260M14260,"Boise City, ID HUD Metro FMR Area",1
85085,METRO38060M38060,"Phoenix-Mesa-Scottsdale, AZ MSA",1
85250,METRO38060M38060,"Phoenix-Mesa-Scottsdale, AZ MSA",1
8240,METRO12100M12100,"Atlantic City-Hammonton, NJ MSA",1
610,METRO10380M10380,"Aguadilla-Isabela, PR MSA",1
32129,METRO19660M19660,"Deltona-Daytona Beach-Ormond Beach, FL HUD Metro FMR Area",1
677,METRO10380M10380,"Aguadilla-Isabela, PR MSA",1
10510,METRO48325M48325,"Westchester County, NY Statutory Exception Area",1
71280,METRO33740M33740,"Monroe, LA HUD Metro FMR Area",1
95129,METRO41940M41940,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",1
93428,METRO42020M42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA MSA",1
28411,METRO48900N37141,"Pender County, NC HUD Metro FMR Area",1
97219,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",1
94550,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",1
97403,METRO21660M21660,"Eugene-Springfield, OR MSA",1
60126,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
60134,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
60061,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
95662,METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",1
95864,METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",1
8014,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1
20136,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",1
22209,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",1
698,METRO49500M49500,"Yauco, PR MSA",1
624,METRO49500M49500,"Yauco, PR MSA",1
656,METRO49500M49500,"Yauco, PR MSA",1
98257,METRO34580M34580,"Mount Vernon-Anacortes, WA MSA",1
95935,METRO49700M49700,"Yuba City, CA MSA",1
8202,METRO36140M36140,"Ocean City, NJ MSA",1
11579,METRO35620MM5380,"Nassau-Suffolk, NY HUD Metro FMR Area",1
80016,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",1
93001,METRO37100M37100,"Oxnard-Thousand Oaks-Ventura, CA MSA",1
33484,METRO33100MM8960,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",1
80237,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",1
92019,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
93451,METRO41500M41500,"Salinas, CA MSA",1
94062,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",1
94037,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",1
21012,METRO12580M12580,"Baltimore-Columbia-Towson, MD MSA",1
95627,METRO40900MM9270,"Yolo, CA HUD Metro FMR Area",1
33772,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",1
75640,METRO30980M30980,"Longview, TX HUD Metro FMR Area",1
94574,METRO34900M34900,"Napa, CA MSA",1
94576,METRO34900M34900,"Napa, CA MSA",1
2148,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
80817,METRO17820M17820,"Colorado Springs, CO HUD Metro FMR Area",1
92270,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",1
90650,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
91405,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
90012,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
98396,METRO42660MM8200,"Tacoma, WA HUD Metro FMR Area",1
76210,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",1
77008,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1
7090,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",1
33809,METRO29460M29460,"Lakeland-Winter Haven, FL MSA",1
33805,METRO29460M29460,"Lakeland-Winter Haven, FL MSA",1
33811,METRO29460M29460,"Lakeland-Winter Haven, FL MSA",1
93463,METRO42200M42200,"Santa Maria-Santa Barbara, CA MSA",1
33827,METRO29460M29460,"Lakeland-Winter Haven, FL MSA",1
95209,METRO44700M44700,"Stockton-Lodi, CA MSA",1
8648,METRO45940M45940,"Trenton, NJ MSA",1
8542,METRO45940M45940,"Trenton, NJ MSA",1
8525,METRO45940M45940,"Trenton, NJ MSA",1
10583,METRO48325M48325,"Westchester County, NY Statutory Exception Area",1
33174,METRO33100MM5000,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",1
89434,METRO39900M39900,"Reno, NV MSA",1
89439,METRO39900M39900,"Reno, NV MSA",1
30738,METRO16860M16860,"Chattanooga, TN-GA MSA",1
2646,METRO12700M12700,"Barnstable Town, MA MSA",1
28547,METRO27340M27340,"Jacksonville, NC MSA",1
97503,METRO32780M32780,"Medford, OR MSA",1
11430,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
30345,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",1
4107,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",1
3844,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",1
32822,METRO36740M36740,"Orlando-Kissimmee-Sanford, FL MSA",1
34759,METRO36740M36740,"Orlando-Kissimmee-Sanford, FL MSA",1
84757,METRO41100M41100,"St. George, UT MSA",1
20816,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",1
96019,METRO39820M39820,"Redding, CA MSA",1
38362,METRO27180M27180,"Jackson, TN HUD Metro FMR Area",1
11713,METRO35620MM5380,"Nassau-Suffolk, NY HUD Metro FMR Area",1
11933,METRO35620MM5380,"Nassau-Suffolk, NY HUD Metro FMR Area",1
70518,METRO29180N22045,"Iberia Parish, LA HUD Metro FMR Area",1
87501,METRO42140M42140,"Santa Fe, NM MSA",1
36541,METRO33660M33660,"Mobile, AL HUD Metro FMR Area",1
18034,METRO10900M10900,"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",1
784,METRO25020M25020,"Guayama, PR MSA",1
97202,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",1
97062,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",1
7760,METRO35620MM5190,"Monmouth-Ocean, NJ HUD Metro FMR Area",1
98601,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",1
